,Destination,Lat_Destination,Lon_Destination,AverageFeltTemperature,HoursOfSun,Percentageofchanceofrain,WeatherTypeScore,WeatherScore,DestinationID,name,url,Rating,description,Lat_Hotels,Lon_Hotels
436,Gorges du Verdon,43.7496562,6.3285616,12.84,14.2,0.45,5.14,54.46,17,Hotel Les Cavalets,https://www.booking.com/hotel/fr/les-cavalets.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=e5ee56cb994d8f5a80b669424f5627b7&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=2f7e645463f30242&srepoch=1651500971&all_sr_blocks=102922701_260032997_2_2_0&highlighted_blocks=102922701_260032997_2_2_0&matching_block_id=102922701_260032997_2_2_0&sr_pri_blocks=102922701_260032997_2_2_0__12996&from=searchresults#hotelTmpl,"8,0","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Les Cavalets\xa0! "", ""Doté d'une piscine extérieure et de vues panoramiques sur le lac de Sainte-Croix, l'établissement Les Cavalets est situé à Bauduen. Une connexion Wi-Fi gratuite est disponible dans ses parties communes."", ""Certaines de ses chambres possèdent un balcon ou une terrasse donnant sur le lac. Leur salle de bains privative est pourvue d'une baignoire ou d'une douche."", ""L'établissement Les Cavalets abrite un jardin et un bar. Au restaurant sur place, vous pourrez déguster des plats provençaux traditionnels. Vous bénéficierez également de salles de réunion et d'un salon commun."", ""Vous aurez la possibilité de pratiquer un éventail d'activités sur place ou dans les environs, notamment la randonnée à vélo et le canoë-kayak. Par ailleurs, l'établissement propose un parking gratuit."", ""Les Cavalets est implanté à 2 km du lac de Sainte Croix et à 126 km de l'aéroport Nice Côte d'Azur. ""]",43.732786195998,6.161522269248961
437,Gorges du Verdon,43.7496562,6.3285616,12.84,14.2,0.45,5.14,54.46,17,Auberge des crêtes,https://www.booking.com/hotel/fr/auberge-des-cretes.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=e5ee56cb994d8f5a80b669424f5627b7&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=2f7e645463f30242&srepoch=1651500971&all_sr_blocks=405182201_179252249_2_2_0&highlighted_blocks=405182201_179252249_2_2_0&matching_block_id=405182201_179252249_2_2_0&sr_pri_blocks=405182201_179252249_2_2_0__14320&from=searchresults#hotelTmpl,"7,1","[""Situé à La Palud-sur-Verdon, dans le parc naturel des gorges du Verdon, l'établissement Auberge des crêtes dispose d'un jardin, d'une terrasse et d'un salon commun. Vous profiterez d'une connexion Wi-Fi gratuite."", 'Les chambres comprennent une télévision à écran plat et une salle de bains privative. ', ""L'établissement sert un petit-déjeuner continental."", ""L'Auberge des crêtes comporte une aire de jeux pour enfants. Vous pourrez pratiquer diverses activités à La Palud-sur-Verdon et dans ses environs, comme la pêche."", ""L'aéroport de Nice-Côte d'Azur, le plus proche, est implanté à 107 km. ""]",43.779851249664,6.35586176582342
438,Gorges du Verdon,43.7496562,6.3285616,12.84,14.2,0.45,5.14,54.46,17,Auberge du Point Sublime,https://www.booking.com/hotel/fr/auberge-du-point-sublime.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=e5ee56cb994d8f5a80b669424f5627b7&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=2f7e645463f30242&srepoch=1651500971&all_sr_blocks=523243001_205221445_0_42_0&highlighted_blocks=523243001_205221445_0_42_0&matching_block_id=523243001_205221445_0_42_0&sr_pri_blocks=523243001_205221445_0_42_0__22108&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0","[""Située à Rougon, l'Auberge du Point Sublime propose un restaurant, un bar, un salon commun et un jardin. Il propose des chambres familiales et une terrasse. Vous pourrez prendre un verre au snack-bar."", 'Un petit-déjeuner buffet et continental est servi chaque matin.', ""Lors de votre séjour à l'Auberge du Point Sublime, vous pourrez pratiquer diverses activités à Rougon et dans ses environs, telles que le vélo et la randonnée."", ""Vous séjournerez à 18 km de Castellane et à 27 km de Moustiers-Sainte-Marie. L'aéroport de La Môle-Saint-Tropez, le plus proche, est implanté à 94 km. ""]",43.794304,6.398569999999999
439,Gorges du Verdon,43.7496562,6.3285616,12.84,14.2,0.45,5.14,54.46,17,Le Relais Notre Dame,https://www.booking.com/hotel/fr/relais-notre-dame.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=e5ee56cb994d8f5a80b669424f5627b7&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=2f7e645463f30242&srepoch=1651500971&all_sr_blocks=36071302_340056981_2_2_0&highlighted_blocks=36071302_340056981_2_2_0&matching_block_id=36071302_340056981_2_2_0&sr_pri_blocks=36071302_340056981_2_2_0__21300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4","[""Situé à l'entrée du village de Quinson, à côté du musée de la préhistoire, l'établissement Le Relais Notre Dame vous accueille à 300 mètres du Verdon et à 20 minutes de route du lac de Sainte-Croix. Il possède une piscine extérieure et un restaurant agrémenté d'une terrasse."", ""Affichant une décoration moderne et méditerranéenne, toutes les chambres sont équipées d'une connexion Wi-Fi gratuite. Les salles de bains privatives sont pourvues d'une baignoire ou d'une douche, ainsi que d'articles de toilette gratuits."", ""Vous pourrez apprécier votre petit-déjeuner dans la salle prévue à cet effet ou dans le confort de votre chambre. Le restaurant de l'hôtel propose un menu de saison, élaboré avec des produits frais et locaux, ainsi qu'une sélection de vins provenant du bar."", ""Durant votre séjour, vous pourrez vous détendre sur les chaises longues au bord de la piscine ou profiter des jardins colorés du Relais Notre Dame. L'hôtel met également à votre disposition un parking privé gratuit sur place. ""]",43.6990888705541,6.0372394323349
440,Gorges du Verdon,43.7496562,6.3285616,12.84,14.2,0.45,5.14,54.46,17,Altitude 823,https://www.booking.com/hotel/fr/logis-altitude-823.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=e5ee56cb994d8f5a80b669424f5627b7&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=2f7e645463f30242&srepoch=1651500971&all_sr_blocks=23781020_350403778_2_2_0&highlighted_blocks=23781020_350403778_2_2_0&matching_block_id=23781020_350403778_2_2_0&sr_pri_blocks=23781020_350403778_2_2_0__17272&from=searchresults#hotelTmpl,"8,3","[""Situé au cœur du parc national du Verdon, l'Altitude 823 se trouve dans le village d'Aiguines. Il donne sur le lac de Sainte-Croix, où vous pourrez faire du canoë-kayak ou louer des pédalos."", ""Toutes les chambres disposent d'une salle de bains privative avec sèche-cheveux, d'une télévision et de stores électriques."", 'Un petit-déjeuner continental est servi chaque matin.', ""L'Altitude 823 est entouré de nombreux sentiers de randonnée. Vous pourrez faire du vélo, de la planche à voile ou visiter les vignobles de Provence. ""]",43.7763307442883,6.242523103755955
441,Gorges du Verdon,43.7496562,6.3285616,12.84,14.2,0.45,5.14,54.46,17,Hotel Le Moulin du Château,https://www.booking.com/hotel/fr/le-moulin-du-chateau.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=e5ee56cb994d8f5a80b669424f5627b7&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=2f7e645463f30242&srepoch=1651500971&all_sr_blocks=23979401_257187353_0_34_0&highlighted_blocks=23979401_257187353_0_34_0&matching_block_id=23979401_257187353_0_34_0&sr_pri_blocks=23979401_257187353_0_34_0__27860&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,1","[""Le Moulin Du Château est un ancien moulin à huile d'olive, situé à Saint-Laurent-du-Verdon, en Provence. Il propose des chambres avec télévision par satellite et connexion Wi-Fi gratuite."", ""L'hôtel dispose également d'un salon, d'une terrasse et d'un jardin entouré par le Parc naturel du Verdon. La salle de mouture d'origine est désormais utilisée comme une salle de jeux avec une table de billard et une bibliothèque."", ""Le restaurant de l'hôtel sert une cuisine de saison biologique."", 'Les clients ont accès gratuitement au court de tennis à proximité et pourront faire du canoë et de la randonnée dans les environs.', 'Le Moulin du Château se trouve à proximité du Grand Canyon et du lac de Ste-Croix. Aix-en-Provence est à une heure de route. ']",43.7257167955233,6.067579239606856
442,Gorges du Verdon,43.7496562,6.3285616,12.84,14.2,0.45,5.14,54.46,17,Hotel La Fontaine,https://www.booking.com/hotel/fr/la-fontaine-saint-martin-de-bra-mes.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=e5ee56cb994d8f5a80b669424f5627b7&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=2f7e645463f30242&srepoch=1651500971&all_sr_blocks=35877807_274053469_2_2_0&highlighted_blocks=35877807_274053469_2_2_0&matching_block_id=35877807_274053469_2_2_0&sr_pri_blocks=35877807_274053469_2_2_0__12160&from=searchresults#hotelTmpl,"7,3","[""Situé dans le village de Saint-Martin-de-Brômes, cet hôtel possède un restaurant avec une terrasse donnant sur la vallée environnante. Il se trouve à 10 minutes en voiture du lac d'Esparron-de-Verdon et de Gréoux-les-Bains."", ""Décorées avec simplicité, les chambres de l'Hotel La Fontaine sont équipées d'une télévision et d'un téléphone. Elles comprennent toutes une salle de bains privative pourvue d'une baignoire ou d'une douche."", 'Un petit-déjeuner buffet vous est servi tous les matins sur place. Un menu de collations est disponible au restaurant pour le déjeuner et le soir, vous pourrez savourer une cuisine provençale traditionnelle.', ""L'Hotel La Fontaine dispose d'un jardin, où vous pourrez vous détendre pendant en été. De plus, il met gratuitement à votre disposition un parking et une connexion Wi-Fi. ""]",43.7694978335874,5.944378674030305
443,Gorges du Verdon,43.7496562,6.3285616,12.84,14.2,0.45,5.14,54.46,17,La Colombiere du Château,https://www.booking.com/hotel/fr/la-colombiere-du-chateau.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=e5ee56cb994d8f5a80b669424f5627b7&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=2f7e645463f30242&srepoch=1651500971&all_sr_blocks=106022901_310308153_2_1_0&highlighted_blocks=106022901_310308153_2_1_0&matching_block_id=106022901_310308153_2_1_0&sr_pri_blocks=106022901_310308153_2_1_0__20108&from=searchresults#hotelTmpl,"9,2","[""Doté d'un jardin et d'une terrasse, l'établissement La Colombière du Château est situé à Saint-Laurent-du-Verdon. Il propose une connexion Wi-Fi gratuite."", ""Chaque chambre dispose d'un bureau et d'une salle de bains privative avec douche et sèche-cheveux."", 'Le petit-déjeuner est inclus et servi tous les matins. Le dîner est servi sur place certains jours de la semaine, sur réservation.', ""Vous pourrez pratiquer de nombreuses activités sur place ou dans les environs, notamment la randonnée à pied et à vélo. L'établissement est entouré de champs de lavande et de jardins d'oliviers. Un parking est disponible gratuitement. ""]",43.7259869963586,6.06845498085022
444,Gorges du Verdon,43.7496562,6.3285616,12.84,14.2,0.45,5.14,54.46,17,Le Relais de Moustiers,https://www.booking.com/hotel/fr/le-relais-de-moustiers.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=e5ee56cb994d8f5a80b669424f5627b7&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=2f7e645463f30242&srepoch=1651500971&all_sr_blocks=53804202_350331215_2_42_0&highlighted_blocks=53804202_350331215_2_42_0&matching_block_id=53804202_350331215_2_42_0&sr_pri_blocks=53804202_350331215_2_42_0__20400&from=searchresults#hotelTmpl,"8,6","[""Situé sur la place principale de Moustiers-Sainte-Marie, Le Relais de Moustiers propose une terrasse et un bar installé à côté d'une cascade. Le musée de la faïence se trouve à 100 mètres, le lac de Sainte-Croix à 5 km et les gorges du Verdon avec leurs activités nautiques, à 10 minutes de route. Le sentier de randonnée GR4 qui part de Moustiers-Sainte-Marie traverse les gorges du Verdon pour rejoindre Castellane."", ""Décorées dans un style personnalisé, toutes ses chambres disposent d'une télévision à écran plat et d'une armoire. Certaines sont également pourvues d'un balcon ou d'une terrasse. Leur salle de bains privative est munie d'une douche ou d'une baignoire. La connexion Wi-Fi est par ailleurs gratuite."", 'Un petit-déjeuner buffet composé de produits frais et locaux est servi chaque matin. Le restaurant prépare quant à lui des spécialités traditionnelles.', 'La gare de Manosque se trouve à 45 km. De mi-juin à mi-juillet, les champs de lavande du plateau de Valensole sont accessibles en 30 minutes en voiture. Enfin, un espace de stationnement public est ouvert gratuitement à proximité et vous pourrez entreposer votre vélo sans frais dans un garage sécurisé. ']",43.8471678086558,6.22147619711541
445,Gorges du Verdon,43.7496562,6.3285616,12.84,14.2,0.45,5.14,54.46,17,Château de Trigance,https://www.booking.com/hotel/fr/chateau-de-trigance.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=e5ee56cb994d8f5a80b669424f5627b7&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=2f7e645463f30242&srepoch=1651500971&all_sr_blocks=18044608_309122572_0_0_0&highlighted_blocks=18044608_309122572_0_0_0&matching_block_id=18044608_309122572_0_0_0&sr_pri_blocks=18044608_309122572_0_0_0__36460&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,2","[""Le Château de Trigance est situé dans le village provençal de Trigance. Vous pourrez prendre un verre ou un simple repas composé de produits régionaux au bar à vin sur place, installé dans l'une des plus anciennes salles d'armes de ce château médiéval. La connexion Wi-Fi est gratuite dans toutes les chambres."", ""Les chambres et les suites sont dotées d'un lit à baldaquin, d'un mobilier d'époque et de tapisseries murales. Donnant sur le village, elles comprennent toutes une télévision à écran LCD et une salle de bains privative. "", ""Lors de votre séjour au Château de Trigance, vous pourrez déguster un petit-déjeuner continental sur la terrasse panoramique, où vous aurez aussi la possibilité d'admirer la vue en prenant le goûter l'après-midi ou l'apéritif."", ""Un parking privé est disponible gratuitement sur place. Les gorges du Verdon se trouvent à 20 minutes de route. Dans les environs, vous pourrez par ailleurs vous promener dans la campagne ou faire du saut à l'élastique depuis le pont de l’Artuby, à 12 km. ""]",43.7619279500658,6.444082260131835
446,Gorges du Verdon,43.7496562,6.3285616,12.84,14.2,0.45,5.14,54.46,17,Hotel Des Colonnes-maison d'hôtes depuis 2009,https://www.booking.com/hotel/fr/des-colonnes.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=e5ee56cb994d8f5a80b669424f5627b7&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=2f7e645463f30242&srepoch=1651500971&all_sr_blocks=311113003_206459218_2_1_0&highlighted_blocks=311113003_206459218_2_1_0&matching_block_id=311113003_206459218_2_1_0&sr_pri_blocks=311113003_206459218_2_1_0__19308&from=searchresults#hotelTmpl,"9,1","[""Situé à Riez, l'Hotel Des Colonnes-maison d'hôtes depuis 2009 dispose d'un jardin, d'une terrasse et d'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Vous profiterez d'une cuisine et d'un salon communs, ainsi que d'un service de change."", 'Les chambres comprennent un bureau, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes. Elles comprennent également une armoire et une bouilloire.', 'Un petit-déjeuner buffet ou continental est servi sur place.', 'Un service de location de vélos est assuré sur place pour vous permettre de partir à la découverte des environs.', ""Vous séjournerez à 16 km de Moustiers-Sainte-Marie et à 34 km de Manosque. L'aéroport de Toulon-Hyères, le plus proche, est à 80 km. ""]",43.819053,6.089134
447,Gorges du Verdon,43.7496562,6.3285616,12.84,14.2,0.45,5.14,54.46,17,Hotel & Spa des Gorges du Verdon,https://www.booking.com/hotel/fr/hotel-spa-des-gorges-du-verdon.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=e5ee56cb994d8f5a80b669424f5627b7&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=2f7e645463f30242&srepoch=1651500971&all_sr_blocks=18195913_310337740_0_2_0&highlighted_blocks=18195913_310337740_0_2_0&matching_block_id=18195913_310337740_0_2_0&sr_pri_blocks=18195913_310337740_0_2_0__56660&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2","[""L'Hôtel & Spa des Gorges du Verdon est situé à La Palud au cœur du grand canyon du Verdon. Des vues panoramiques peuvent être appréciées depuis les terrasses. De plus, une piscine extérieure chauffée couverte est disponible. Vous bénéficierez gracieusement d'une connexion Wi-Fi."", ""Les chambres et suites sont dotées d'une télévision par satellite à écran plat ainsi que d'un coffre-fort. La plupart possèdent également un balcon privé. Leur salle de bains est pourvue d'une baignoire ou d'une douche et d'un sèche-cheveux."", ""Le Spa Cinq Mondes, ouvert en 2015, propose un hammam, un sauna, un bain à remous et des vélos d'aquagym. Vous pourrez également jouer au tennis, à la pétanque et au basket sur place. La salle de sport est équipée de matériel Technogym."", ""Castellane est à 26 km et le lac de Sainte-Croix se trouve à 20 minutes en voiture de l'Hôtel & Spa des Gorges du Verdon. Un parking privé est également disponible gratuitement sur place. ""]",43.7753334280775,6.34465277194977
448,Gorges du Verdon,43.7496562,6.3285616,12.84,14.2,0.45,5.14,54.46,17,Le Jasmin,https://www.booking.com/hotel/fr/le-jasmin-montagnac-montpezat.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=e5ee56cb994d8f5a80b669424f5627b7&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=2f7e645463f30242&srepoch=1651500971&all_sr_blocks=251986003_326764372_2_2_0&highlighted_blocks=251986003_326764372_2_2_0&matching_block_id=251986003_326764372_2_2_0&sr_pri_blocks=251986003_326764372_2_2_0__14400&from=searchresults#hotelTmpl,"9,3","[""Situé à Montagnac, à 17 km de Gréoux-les-Bains, le Jasmin est une chambre d'hôtes climatisée dotée d'une connexion Wi-Fi et d'un parking privé gratuits."", ""Ses chambres sont toutes équipées d'une télévision à écran plat et d'une salle de bains privative."", ""Le Jasmin se trouve à 12 km de Moustiers-Sainte-Marie et à 26 km de Manosque. L'aéroport le plus proche, l'aéroport de Toulon Hyères, est à 76 km de l'établissement. ""]",43.77998629298981,6.09911417528531
449,Gorges du Verdon,43.7496562,6.3285616,12.84,14.2,0.45,5.14,54.46,17,Auberge Cozy&Family,https://www.booking.com/hotel/fr/auberge-cozy-and-family.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=e5ee56cb994d8f5a80b669424f5627b7&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=2f7e645463f30242&srepoch=1651500971&all_sr_blocks=746982913_331645199_2_0_0&highlighted_blocks=746982913_331645199_2_0_0&matching_block_id=746982913_331645199_2_0_0&sr_pri_blocks=746982913_331645199_2_0_0__16824&from=searchresults#hotelTmpl,"7,8","[""Située à La Palud sur Verdon, l'Auberge Cozy&Family dispose d'un restaurant, d'un salon commun et d'un jardin. L'auberge dispose de chambres familiales."", ""Vous pourrez pratiquer diverses activités à La Palud sur Verdon et dans ses environs, telles que la randonnée, l'équitation et la planche à voile."", ""Fréjus se trouve à 50 km de l'Auberge Cozy&Family, tandis que Moustiers-Sainte-Marie est à 13 km. L'aéroport de La Môle-Saint-Tropez, le plus proche, est implanté à 64 km. ""]",43.7754627500206,6.341721022780135
450,Bormes les Mimosas,43.1572172,6.329253867921363,15.99,14.15,0.16,7.14,45.08,18,Studio avec Jardin et Parking Privés,https://www.booking.com/hotel/fr/217-rue-des-iris.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=715640ab2cbf9500efa354410ee91162&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=17d66457a28c020e&srepoch=1651500976&all_sr_blocks=419109401_310391854_2_2_0&highlighted_blocks=419109401_310391854_2_2_0&matching_block_id=419109401_310391854_2_2_0&sr_pri_blocks=419109401_310391854_2_2_0__13296&from_beach_sr=1&from=searchresults#hotelTmpl,"8,8","[""Situé à Bormes-les-Mimosas, à 2,5 km de la plage de l'Anglade, à 2,7 km de la plage de la Pointe de Gouron et à 3,8 km de La Favière, le Studio avec Jardin et Parking Privés propose un hébergement avec une terrasse et une connexion Wi-Fi gratuite. Situé à 2,5 km de la Grande Plage, il dispose d'un jardin et d'un parking privé gratuit."", ""Cet appartement comprend une chambre, une télévision par câble à écran plat, une kitchenette équipée avec un micro-ondes et un réfrigérateur, ainsi qu'une salle de bains pourvue d'une douche. Les serviettes et le linge de lit sont fournis."", 'Un petit-déjeuner continental est servi sur place.', ""L'aéroport le plus proche, celui de Toulon-Hyères, est situé à 26 km. ""]",43.1403633,6.3367149000000005
451,Bormes les Mimosas,43.1572172,6.329253867921363,15.99,14.15,0.16,7.14,45.08,18,Hotel La Voile,https://www.booking.com/hotel/fr/hotel-la-voile-fr.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=715640ab2cbf9500efa354410ee91162&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=17d66457a28c020e&srepoch=1651500976&all_sr_blocks=5822302_222562351_0_2_0&highlighted_blocks=5822302_222562351_0_2_0&matching_block_id=5822302_222562351_0_2_0&sr_pri_blocks=5822302_222562351_0_2_0__14460&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,9","[""Cet établissement est à 6 minutes à pied de la plage. L'Hotel La Voile est idéalement situé à seulement 400 mètres des plages et du port de Bormes, dans un environnement calme et paisible à proximité du village de La Favière. Il possède une piscine extérieure chauffée et un bar-salon."", ""Plusieurs chambres de l'hôtel offrent une vue sur la mer ou le jardin. Vous aurez le choix entre des chambres simples ou doubles, certaines pouvant accueillir jusqu'à 4 personnes."", ""Chaque matin, un petit-déjeuner buffet est servi dans le coin repas moyennant un supplément. L'hôtel peut également vous recommander des restaurants dans les environs."", ""Vous séjournerez à proximité du charmant village médiéval de Bormes-Les-Mimosas et à moins de 100 mètres des boutiques et des restaurants locaux. Dans les environs, vous aurez l'occasion de pratiquer de nombreux sports nautiques et activités de plein air. Un parking privé est disponible sur demande et moyennant un supplément. ""]",43.12549,6.357300000000009
